Sent_id,sentence,term1,b1,e1,term2,b2,e2,cause sentence-relation score,sentence clarity,cause crowd training score for 0.1 neg/pos thresh,cause crowd training score for 0.2 neg/pos thresh,cause crowd training score for 0.3 neg/pos thresh,cause crowd training score for 0.4 neg/pos thresh,cause crowd training score for 0.5 neg/pos thresh,cause crowd training score for 0.6 neg/pos thresh,cause crowd training score for 0.7 neg/pos thresh,cause crowd training score for 0.8 neg/pos thresh,cause crowd training score for 0.9 neg/pos thresh,cause baseline training score,cause single training score,distant supervision term1,distant supervision term2,UMLS seed relation
900184,"Some practitioners do, however, use digoxin in this setting Diuretic agents Furosemide (Lasix)  Inhibits sodium and chloride absorption in the proximal tubules, distal tubules, and loop of Henle, thereby leading to diuresis  Usual dose is 20 80 mg/d adjusted to achieve desired diuretic effect  Relief of edema or ascites in the setting of right heart failure  Excessive DIURESIS ELECTROLYTE DEPLETION ALLERGIC REACTIONS in patients with SULFA ALLERGY  Use with caution as excessive diuresis may precipitate hemodynamic collapse.",DIURESIS ELECTROLYTE DEPLETION ALLERGIC REACTIONS,371,419,SULFA ALLERGY,438,450,0.9370425713,0.9370425713,0.989507095216667,0.98819548211875,0.986509122421429,0.984260642825,0.98111277139,0.9763909642375,0.96852128565,0.952781928475,0.90556385695,1,-1,ALLERGIC REACTIONS,ALLERGY,RO-cause_of
900185,"91 , 251 ] bleeding events (bruising, epistaxis, GI BLEEDING, hematuria, MELENA) reported [ 1 ] Monitor PT or other appropriate tests closely if used with warfarin; reduce anticoagulant dosage if necessary [ 1 , 61 , 62 , 68 , 91 , 251 ]   Anticonvulsants (carbamazepine, phenytoin",MELENA,73,79,GI BLEEDING,49,60,0,0.9525793444,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,MELENA,GI BLEEDING,RO-cause_of
900186,NICKEL ALLERGY is manifested as contact allergic eczema elicited by DELAYED TYPE HYPERSENSITIVITY the reaction being mediated by T lymphocytes.,DELAYED TYPE HYPERSENSITIVITY,68,97,NICKEL ALLERGY,0,13,0.9970544855,0.9970544855,0.999509080916667,0.99944771603125,0.999368818321429,0.999263621375,0.99911634565,0.9988954320625,0.99852724275,0.997790864125,0.99558172825,1,1,ALLERGY,HYPERSENSITIVITY,RO-cause_of
900190,We describe DIABETIC KETOACIDOSIS and transient severe insulin resistance in a woman with DIABETES who was treated with subcutaneous terbutaline infusion,DIABETIC KETOACIDOSIS,12,33,DIABETES,90,98,0.9113223769,0.9113223769,0.98522039615,0.98337294566875,0.980997652192857,0.977830594225,0.97339671307,0.9667458913375,0.95566118845,0.933491782675,0.86698356535,1,1,DIABETIC KETOACIDOSIS,DIABETES,RO-cause_of
900192,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,33,50,ATOPY,116,121,0.1825741858,0.7302967433,0.8637623643,-0.86306936065,-0.9087129071,-0.931534680325,-0.94522774426,-0.95435645355,-0.960876960185714,-0.9657673401625,-0.969570969033333,1,-1,ATOPIC DERMATITIS,ATOPY,RO-cause_of
900195,"Like other ATOPIC DISEASES such as asthma and hay fever, the prevalence of ATOPIC ECZEMA has increased substantially over the last 30 years, for reasons largely unknown.",ATOPIC ECZEMA,75,88,ATOPIC DISEASES,11,26,0.1889822365,0.755928946,0.86483037275,-0.858263322625,-0.90550888175,-0.9291316613125,-0.94330532905,-0.952754440875,-0.959503806464286,-0.96456583065625,-0.968502960583333,1,-1,ATOPIC ECZEMA,ATOPIC,RO-cause_of
900196,"Identification of more LQTS mutations in SIDS cases could provide new insights into the pathophysiology of SIDS and, consequently, reduce the number of unexplained SUDDEN INFANT DEATHS",SUDDEN INFANT DEATHS,164,184,SIDS,41,44,0.7293249575,0.7293249575,0.954887492916667,0.94924842953125,0.941998205178571,0.932331239375,0.91879748725,0.8984968590625,0.86466247875,-0.86325157046875,-0.878445840416667,1,1,SIDS,SUDDEN INFANT DEATHS,RO-cause_of
900197,SEPSIS refers to a SYSTEMIC INFLAMMATORY RESPONSE SYNDROME resulting from a microbial infection.,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,19,58,SEPSIS,0,6,0.3202563076,0.800640769,0.8867093846,0.872548057675,0.854340637342857,-0.87990388465,-0.90392310772,-0.9199359231,-0.931373648371429,-0.939951942325,-0.946623948733333,1,1,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS,RO-cause_of
900201,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SUDDEN INFANT DEATH,25,44,SIDS,48,52,0.8485281374,0.8485281374,0.974754689566667,0.9715990257625,0.967541743728571,0.96213203435,0.95455844122,0.943198051525,0.9242640687,0.88639610305,-0.858578643766667,1,-1,SIDS,SUDDEN INFANT DEATH,RO-cause_of
900203,Gilliam recognized SUBACUTE CUTANEOUS LUPUS ERYTHEMATOSUS (SCLE) as a lupus specific eruption that identifies a unique SUBSET OF LUPUS ERYTHEMATOSUS.,SUBSET OF LUPUS ERYTHEMATOSUS,119,148,SUBACUTE CUTANEOUS LUPUS ERYTHEMATOSUS,19,56,0.9258200998,0.9258200998,0.9876366833,0.9860912687125,0.9841043071,0.98145502495,0.97774602994,0.972182537425,0.9629100499,0.94436507485,0.8887301497,1,1,SUBACUTE CUTANEOUS LUPUS ERYTHEMATOSUS,SUBSET,RO-cause_of
900207,"In view of clinical reports implicating DIABETIC AUTONOMIC NEUROPATHY as the cause of gastrointestinal dysfunction in DIABETES MELLITUS, neurochemical and histochemical techniques were used to study changes in the innervation of the gut",DIABETIC AUTONOMIC NEUROPATHY,40,69,DIABETES MELLITUS,118,135,0.9958932065,0.9958932065,0.999315534416667,0.99922997621875,0.999119972821429,0.998973301625,0.99876796195,0.9984599524375,0.99794660325,0.996919904875,0.99383980975,1,1,DIABETIC AUTONOMIC NEUROPATHY,DIABETES MELLITUS,RO-cause_of
900209,"A questionnaire was used to obtain information about respiratory illnesses (pneumonia, bronchitis, bronchiolitis, sinusitis and croup); ATOPY (allergic rhinitis and ATOPIC DERMATITIS) and familial allergic diseases (parental asthma and atopy",ATOPIC DERMATITIS,165,182,ATOPY,136,141,0.127000127,0.762000762,0.854500021166667,-0.90474990475,-0.9364999365,-0.952374952375,-0.9618999619,-0.96824996825,-0.972785687071429,-0.9761874761875,-0.978833312166667,1,1,ATOPIC DERMATITIS,ATOPY,RO-cause_of
900211,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,60,82,ATOPIC CONDITIONS,0,17,0.5070925528,0.6761234038,0.9178487588,0.90757985365,0.8943769756,0.8767731382,0.85212776584,-0.8732268618,-0.891337310114286,-0.90492014635,-0.915484574533333,1,-1,ALLERGIC CONJUNCTIVITIS,ATOPIC,RO-cause_of
900213,DEFICIENCY OF SULFUR AMINO acids occurs in certain pathophysiological states such as PROTEIN CALORIE MALNUTRITION,DEFICIENCY OF SULFUR AMINO,0,26,PROTEIN CALORIE MALNUTRITION,85,112,0.9970544855,0.9970544855,0.999509080916667,0.99944771603125,0.999368818321429,0.999263621375,0.99911634565,0.9988954320625,0.99852724275,0.997790864125,0.99558172825,1,-1,CALORIE MALNUTRITION,DEFICIENCY,RO-cause_of
900218,We report a rare cause of GASTROINTESTINAL BLEEDING in a 5-year-old boy with hematemesis and MELENA for a month,GASTROINTESTINAL BLEEDING,26,51,MELENA,93,99,0.6804138174,0.6804138174,0.946735636233333,0.9400775907625,0.931517246585714,0.92010345435,0.90412414522,0.880155181525,-0.854197039128571,-0.8724224092375,-0.8865976971,1,-1,MELENA,GASTROINTESTINAL BLEEDING,RO-cause_of
900220,"Gamma-glutamylornithine has been identified in urine from patients with the HHH syndrome (HYPERORNITHINEMIA, hyperammonemia and homocitrullinuria) and with GYRATE ATROPHY associated with hyperornithinemia",GYRATE ATROPHY,156,170,HYPERORNITHINEMIA,90,107,0,0.9950371902,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,GYRATE ATROPHY,HYPERORNITHINEMIA,RO-cause_of
900221,"Comparison with 2,901 controls, and mutual comparison of categories, showed that suicides involving ASPHYXIATION were closely associated with ASPHYXIA at birth, suicides by violent mechanical means were associated with mechanical birth trauma and drug addiction was associated with opiate and/or barbiturate administration to mothers during labor.",ASPHYXIATION,100,111,ASPHYXIA,100,108,0.214422507,0.9649012814,0.869070417833333,0.8527042200625,-0.8927887465,-0.919591559875,-0.9356732479,-0.94639437325,-0.954052319928571,-0.9597957799375,-0.9642629155,1,-1,ASPHYXIATION,ASPHYXIA,RO-cause_of
900222,"In this chapter, various methods of protecting a worker from WORK RELATED ALLERGY including immediate and DELAYED TYPE HYPERSENSITIVITIES are considered and reviewed.",DELAYED TYPE HYPERSENSITIVITIES,106,137,WORK RELATED ALLERGY,61,81,0.4242640687,0.8485281374,0.90404401145,0.89204951288125,0.876628014721429,0.856066017175,-0.87272077939,-0.893933982825,-0.909086270992857,-0.92045048711875,-0.929289321883333,1,-1,ALLERGY,HYPERSENSITIVITIES,RO-cause_of
900224,MECONIUM PERITONITIS is a chemical peritonitis which occurs following BOWEL PERFORATION during fetal life.,MECONIUM PERITONITIS,0,19,BOWEL PERFORATION,70,87,0.9722718241,0.9722718241,0.99537863735,0.99480096701875,0.994058248021429,0.993067956025,0.99168154723,0.9896019340375,0.98613591205,0.979203868075,0.95840773615,1,1,MECONIUM PERITONITIS,BOWEL PERFORATION,RO-cause_of
900230,"Signs of HEMORRHAGIC SHOCK or HYPOVOLEMIA out of proportion to degree of vaginal bleeding suggest abruptio placentae, as do DIC and uterine irritability and tenderness",HEMORRHAGIC SHOCK,9,26,HYPOVOLEMIA,30,41,0.2156655464,0.8626621856,0.869277591066667,0.85293728995,-0.8921672268,-0.9191254201,-0.93530033608,-0.9460836134,-0.953785954342857,-0.95956271005,-0.964055742266667,1,-1,HEMORRHAGIC SHOCK,HYPOVOLEMIA,RO-cause_of
900231,When comparing 1% hydrocortisone in a stabilized 10% urea cream with 0.1% betamethasone 17 valerate cream in a double blind study on 49 patients with ATOPIC DERMATITIS or ATOPIC WINTER FEET betamethasone cream was found to be the most potent.,ATOPIC DERMATITIS,150,166,ATOPIC WINTER FEET,171,189,0,0.8488746876,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,ATOPIC DERMATITIS,ATOPIC,RO-cause_of
900233,"Cutaneous sensitivity to histamine, responses to prick tests with allergens, and serum IgE concentrations were measured and hay fever assessed by questionnaire in an unselected population to determine whether increased sensitivity to histamine is an independent phenomenon contributing to ALLERGIC DISORDERS or may be caused by ALLERGIC REACTIONS",ALLERGIC DISORDERS,289,306,ALLERGIC REACTIONS,328,346,0.9494253266,0.9494253266,0.991570887766667,0.9905172487375,0.989162569985714,0.98735633165,0.98482759798,0.981034497475,0.9747126633,0.96206899495,0.9241379899,1,1,ALLERGIC DISORDERS,ALLERGIC REACTIONS,RO-cause_of
900234,A myo inositol related defect in nerve sodium potassium ATPase activity in experimental DIABETES has been suggested as a possible pathogenetic factor in DIABETIC NEUROPATHY,DIABETIC NEUROPATHY,153,171,DIABETES,88,96,0.9,0.9,0.983333333333333,0.98125,0.978571428571429,0.975,0.97,0.9625,0.95,0.925,0.85,1,1,DIABETIC NEUROPATHY,DIABETES,RO-cause_of
900240,"When topically applied to the eye before allergen exposure, ocular sodium cromoglycate prevents many of the signs and symptoms associated with TYPE I ALLERGIC REACTIONS (which includes hayfever, acute allergic and chronic allergic conjunctivitis, and VERNAL KERATOCONJUNCTIVITIS) and giant papillary conjunctivitis.",TYPE I ALLERGIC REACTIONS,143,168,VERNAL KERATOCONJUNCTIVITIS,251,278,0.4931969619,0.6575959492,0.915532826983333,0.90497443035625,0.891399348978571,0.873299240475,-0.85204091143,-0.876700759525,-0.894314936735714,-0.90752556964375,-0.91780050635,1,-1,VERNAL KERATOCONJUNCTIVITIS,ALLERGIC REACTIONS,RO-cause_of
900242,Malignancies were observed less frequently in the closest relatives of the patients suffering from HAY FEVER with the most proved hereditary liability of ATOPY than in the relatives of control groups.,HAY FEVER,99,107,ATOPY,154,159,0.4886777774,0.8551861105,0.914779629566667,0.9041270832625,0.8904309523,0.87216944435,-0.85339666678,-0.87783055565,-0.895283333414286,-0.9083729167375,-0.918553703766667,1,-1,HAY FEVER,ATOPY,RO-cause_of
900250,"Human studies have shown that IRON DEFICIENCY and IRON DEFICIENCY ANEMIA in infants are associated with behavioral impairment, but the periods of brain development most susceptible to iron deficiency have not been established",IRON DEFICIENCY ANEMIA,50,72,IRON DEFICIENCY,30,45,0.2407717062,0.8427009716,0.873461951033333,0.8576446949125,-0.8796141469,-0.909710610175,-0.92776848814,-0.93980707345,-0.948406062957143,-0.9548553050875,-0.9598713823,1,-1,IRON DEFICIENCY ANEMIA,IRON DEFICIENCY,RO-cause_of
900254,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,72,75,DIABETES MELLITUS,27,44,0.9363821838,0.9363821838,0.989397030633333,0.9880716594625,0.986367610814286,0.98409554595,0.98091465514,0.976143318925,0.9681910919,0.95228663785,0.9045732757,1,1,DKA,DIABETES MELLITUS,RO-cause_of
900255,SELENIUM (SE) DEFICIENCY is said to contribute to the atrophy of the thyroid gland in certain ENDEMIC GOITER areas in Africa.,ENDEMIC GOITER,94,107,SELENIUM (SE) DEFICIENCY,0,24,0.943456353,0.943456353,0.990576058833333,0.9893980661875,0.987883504214286,0.98586408825,0.9830369059,0.978796132375,0.9717281765,0.95759226475,0.9151845295,1,1,ENDEMIC GOITER,DEFICIENCY,RO-cause_of
900259,Use of a superficial femoral vein in competent profunda vein transposition is appropriate in selected cases of Klippel-Trenaunay syndrome; this allows for improvement of VENOUS INSUFFICIENCY and relief of symptoms secondary to VENOUS STASIS,VENOUS INSUFFICIENCY,170,190,VENOUS STASIS,227,240,0.8451542547,0.8451542547,0.974192375783333,0.97096642275625,0.966818768864286,0.961288563675,0.95354627641,0.9419328455125,0.92257712735,0.883865691025,-0.85914095755,1,-1,VENOUS STASIS,VENOUS INSUFFICIENCY,RO-cause_of
900265,"The incidence and mortality, pathogenesis, clinical manifestations, and management of SEPSIS and the SEPSIS SYNDROME are reviewed, and the use of antiendotoxin monoclonal antibodies to treat patients with sepsis is discussed",SEPSIS SYNDROME,101,116,SEPSIS,86,92,0.6761234038,0.6761234038,0.9460205673,0.9392731382125,0.930597872242857,0.91903085095,0.90283702114,0.878546276425,-0.855116413471429,-0.8732268617875,-0.887312766033333,1,1,SEPSIS SYNDROME,SEPSIS,RO-cause_of
900276,"The pattern of eczema can help to distinguish endogenous (dyshidrosis, ATOPY) causes from exogenous (contact irritant and ALLERGIC DERMATITIS) and the common differential diagnoses (psoriasis, fungus infections.",ALLERGIC DERMATITIS,122,140,ATOPY,71,76,0.8574929257,0.8574929257,0.97624882095,0.97327992356875,0.969462769792857,0.964373231425,0.95724787771,0.9465598471375,0.92874646285,0.893119694275,-0.857084512383333,1,-1,ALLERGIC DERMATITIS,ATOPY,RO-cause_of
900279,"a  Patch testing (e.g., 1% bacitracin in petrolatum) may be useful in diagnosing suspected ALLERGIC CONTACT DERMATITIS when HYPERSENSITIVITY to other topical antibiotics (e.g., neomycin) is suspected.",ALLERGIC CONTACT DERMATITIS,91,117,HYPERSENSITIVITY,124,140,0.8241633837,0.8241633837,0.970693897283333,0.96703063444375,0.962320725078571,0.956040845925,0.94724901511,0.9340612688875,0.91208169185,0.868122537775,-0.86263943605,1,-1,ALLERGIC CONTACT DERMATITIS,HYPERSENSITIVITY,RO-cause_of
900289,"PROTEIN DEFICIT (PD) and PROTEIN CALORIE MALNUTRITION (PCM) were estimated from comparisons between control and 10% protein, and control and 2% protein fed animals, respectively.",PROTEIN CALORIE MALNUTRITION,25,52,PROTEIN DEFICIT (PD),0,20,0.269679945,0.6741998625,0.878279990833333,0.8630649896875,-0.8651600275,-0.898870020625,-0.9190960165,-0.93258001375,-0.942211440357143,-0.9494350103125,-0.9550533425,1,-1,PROTEIN CALORIE MALNUTRITION,DEFICIT,RO-cause_of
900290,Current evidence indicates that dysregulation of the host inflammatory response to infectious agents is central to the mortality of patients with SEPSIS and in those with SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,171,210,SEPSIS,146,152,0.1714985851,0.6859943406,0.86191643085,-0.871376061175,-0.91425070745,-0.9356880305875,-0.94855042447,-0.957125353725,-0.963250303192857,-0.96784401529375,-0.971416902483333,1,-1,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS,RO-cause_of
900292,SEE:   ALLERGY ;  anaphylaxis  ETIOLOGY: The condition is the result of a type I allergic or HYPERSENSITIVITY REACTION during which the allergen is absorbed into the blood directly or through the mucosa.,HYPERSENSITIVITY REACTION,93,117,ALLERGY,7,14,0.7875615306,0.7875615306,0.964593588433333,0.9601677869875,0.954477470842857,0.94689038265,0.93626845918,0.920335573975,0.8937807653,-0.8523322130125,-0.8687397449,1,-1,HYPERSENSITIVITY REACTION,ALLERGY,RO-cause_of
900294,"An underlying pathology was found in 172 subjects, including systemic lupus erythematosus (n = 60), induced LUPUS (n = 11), DISCOID LUPUS (n = 3), infection (n = 23), blood disease (n = 19), cancer (n = 15) and vasculitis (n = 15); other factors were pregnancy (n = 5) and medicines (n = 6",DISCOID LUPUS,124,137,LUPUS,108,113,0.1856953382,0.7427813527,0.864282556366667,-0.86072849635,-0.9071523309,-0.930364248175,-0.94429139854,-0.95357616545,-0.960208141814286,-0.9651821240875,-0.969050776966667,1,1,DISCOID LUPUS,LUPUS,RO-cause_of
900296,"Allergen specific immunotherapy has been shown to be effective in rigorous double-blind placebo-controlled clinical trials in both children and adults A recent WHO position paper stated that immunotherapy is an effective treatment for patients with allergic rhinitis/conjunctivitis, ALLERGIC ASTHMA and ALLERGIC REACTIONS from stinging insects and is thought to be more effective in children than in adults",ALLERGIC ASTHMA,283,298,ALLERGIC REACTIONS,303,321,0.5494422558,0.8241633837,0.924907042633333,0.9155204229625,0.903451911957143,0.88736056395,0.86483267674,-0.86263943605,-0.882262373757143,-0.8969795770375,-0.9084262907,1,1,ALLERGIC ASTHMA,ALLERGIC REACTIONS,RO-cause_of
900298,"In many aspects, respiratory allergies, i.e., ALLERGIC ASTHMA and rhinitis, represent the hallmarks of ALLERGY",ALLERGIC ASTHMA,46,61,ALLERGY,103,110,0.8677218313,0.8677218313,0.97795363855,0.97519784336875,0.971654678135714,0.966930457825,0.96031654939,0.9503956867375,0.93386091565,0.900791373475,-0.855379694783333,1,1,ALLERGIC ASTHMA,ALLERGY,RO-cause_of
900301,Lupus Erythematosus  Treatment of DISCOID LUPUS ERYTHEMATOSUS and SYSTEMIC LUPUS ERYTHEMATOSUS.,DISCOID LUPUS ERYTHEMATOSUS,34,60,SYSTEMIC LUPUS ERYTHEMATOSUS,66,94,0,0.8571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,DISCOID LUPUS ERYTHEMATOSUS,LUPUS,RO-cause_of
900303,HYPERSENSITIVITY TO MOSQUITO BITES or MOSQUITO ALLERGY is a mysterious disorder that has been reported mainly in Japanese patients (at least 58 patients) in the first two decades of life.,HYPERSENSITIVITY TO MOSQUITO BITES,0,33,MOSQUITO ALLERGY,38,54,0.158113883,0.790569415,0.859685647166667,-0.88141458775,-0.9209430585,-0.940707293875,-0.9525658351,-0.96047152925,-0.966118453642857,-0.9703536469375,-0.973647686166667,1,-1,HYPERSENSITIVITY,ALLERGY,RO-cause_of
900308,"Using standardised computer assisted face to face interviews, we determined and compared the prevalence of doctor diagnosed ATOPIC DISEASES (hay fever, asthma, ATOPIC DERMATITIS) in the study subjects and veterinarian diagnosed allergies in their pets.",ATOPIC DERMATITIS,160,177,ATOPIC DISEASES,124,139,0,0.6488856845,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,ATOPIC DERMATITIS,ATOPIC,RO-cause_of
