Sent_id,relation,sentence_relation_score,crowd,baseline,expert,test_partition,term1,b1,e1,term2,b2,e2,sentence,term1_UMLS,term2_UMLS,UMLS_seed_relation
103004,treat,0.1212678125,-0.8787321875,-1,NA,NA,DISSEMINATED TB,30,45,MILIARY TUBERCULOSIS,70,90,"An especially serious form is DISSEMINATED TB, more commonly known as MILIARY TUBERCULOSIS.",DISSEMINATED TB,MILIARY TUBERCULOSIS,disease has finding
103009,treat,0,-1,-1,NA,NA,HIV,96,107,IMMUNOSUPPRESSION,40,57,The risk of reactivation increases with IMMUNOSUPPRESSION such as that caused by infection with HIV,HIV,IMMUNOSUPPRESSION,disease has finding
103096,treat,0,-1,-1,NA,NA,INTESTINAL HEMORRHAGE,0,21,BLEEDING,29,37,INTESTINAL HEMORRHAGE due to BLEEDING in congested Peyer's patches; this can be very serious but is usually not fatal.,INTESTINAL HEMORRHAGE,BLEEDING,disease has finding
103107,treat,0,-1,-1,NA,NA,STROKE,80,86,TIA,29,32,One third of the people with TIA later have recurrent TIAs and one third have a STROKE due to permanent nerve cell loss.,STROKE,TIA,disease has finding
103114,treat,0,-1,-1,NA,NA,HYPERCHOLESTEROLEMIA,109,129,TIA,0,3,"TIA is related with other medical conditions like hypertension, heart disease , migraine, cigarette smoking, HYPERCHOLESTEROLEMIA, and diabetes mellitus.",HYPERCHOLESTEROLEMIA,TIA,disease has finding
103119,treat,0,-1,-1,NA,NA,STROKE,69,75,HIGH BLOOD PRESSURE,92,111,"African Americans generally tend to have a high risk of dying from a STROKE, chiefly due to HIGH BLOOD PRESSURE and uncontrolled diabetes.",STROKE,HIGH BLOOD PRESSURE,disease has finding
103121,treat,0,-1,-1,NA,NA,TRANSVERSE MYELITIS,0,19,SPINAL CORD,88,99,TRANSVERSE MYELITIS is a neurological disorder caused by an inflammatory process of the SPINAL CORD and can cause axonal demyelination.,MYELITIS,SPINAL CORD,disease has finding
103155,treat,0,-1,-1,NA,NA,INVOLUNTARY MOVEMENT,12,32,GOUT,88,92,"Spasticity, INVOLUNTARY MOVEMENT and cognitive retardation as well as manifestations of GOUT are seen in cases of this syndrome.",INVOLUNTARY MOVEMENT,GOUT,disease has finding
103156,treat,0,-1,-1,NA,NA,HYPERURICEMIA,0,13,METABOLIC SYNDROME,47,65,HYPERURICEMIA is associated with components of METABOLIC SYNDROME and it has been debated for a while to be a component of it.,HYPERURICEMIA,METABOLIC SYNDROME,disease has finding
103208,treat,0,-1,-1,NA,NA,URETHRITIS,12,22,NEISSERIA GONORRHEAE INFECTION,61,91,symptoms of URETHRITIS may point at Chlamydia trachomatis or NEISSERIA GONORRHEAE INFECTION.,URETHRITIS,NEISSERIA GONORRHEAE INFECTION,disease has finding
103217,treat,0.1360827635,-0.8639172365,-1,NA,NA,VAGINISMUS,0,10,VAGINITIS,36,45,"VAGINISMUS, not to be confused with VAGINITIS, refers to an involuntary tightening of the vagina, due to a conditioned reflex of the muscles in the area.",VAGINISMUS,VAGINITIS,disease has finding
103249,treat,0,-1,-1,NA,NA,HEAVY MENSTRUAL BLEEDING,31,55,ANEMIA,66,72,"Symptoms of deficiency include HEAVY MENSTRUAL BLEEDING in women, ANEMIA, bruising, and bleeding of the gums or nose.",HEAVY MENSTRUAL BLEEDING,ANEMIA,disease has finding
103250,treat,0,-1,-1,NA,NA,HEMORRHAGE,43,53,BLEEDING,67,75,"After several weeks, the animals developed HEMORRHAGEs and started BLEEDING.",HEMORRHAGE,BLEEDING,disease has finding
103325,treat,0,-1,-1,NA,NA,EPIDEMIC,136,144,PLAGUE,148,154,"Y. pestis was discovered in 1894 by Alexandre Yersin, a Swiss/French physician and bacteriologist from the Pasteur Institute, during an EPIDEMIC of PLAGUE in Hong Kong.",EPIDEMIC,PLAGUE,disease has finding
103349,treat,0,-1,-1,NA,NA,5 ARD,107,112,UTERUS,120,126,"Due to the normal action of Muellerian inhibiting factor produced by the testis in utero, individuals with 5 ARD lack a UTERUS and Fallopian tubes.",ARD,UTERUS,disease has finding
103409,treat,0,-1,-1,NA,NA,CANCER,113,127,TUMOR,89,94,"The decision to prescribe this treatment is based on a patient's overall health, type of TUMOR and extent of the CANCER",CANCER,TUMOR,disease has finding
103417,treat,0,-1,-1,NA,NA,NAUSEA/ VOMITING,74,90,TOLUENE/ BENZENE AND ETHANOL,30,58,For instance a combination of TOLUENE/ BENZENE AND ETHANOL causes greater NAUSEA/ VOMITING than either substance alone.,VOMITING,BENZENE,disease has finding
103446,treat,0,-1,-1,NA,NA,COGNITIVE DECLINE,0,17,ALZHEIMER'S DISEASE,21,40,COGNITIVE DECLINE in ALZHEIMER'S DISEASE.,COGNITIVE DECLINE,ALZHEIMER'S DISEASE,disease has finding
103464,treat,0,-1,-1,NA,NA,TOXOPLASMOSIS,53,66,ENCEPHALITIS,103,115,"Certain parasitic or protozoal infestations, such as TOXOPLASMOSIS, malaria, or primary amoebic meningoENCEPHALITIS, can also cause encephalitis in people with compromised immune systems.",TOXOPLASMOSIS,ENCEPHALITIS,disease has finding
103476,treat,0.1458649915,-0.8541350085,-1,NA,NA,ENCEPHALITIS,65,77,MENINGITIS,49,59,Cerebral abscess is more common in patients with MENINGITIS than ENCEPHALITIS.,ENCEPHALITIS,MENINGITIS,disease has finding
103514,treat,0,-1,-1,NA,NA,OCCUPATIONAL ACCIDENTS,76,98,HEAD INJURY,17,28,"Common causes of HEAD INJURY are motor vehicle traffic collisions, home and OCCUPATIONAL ACCIDENTS falls, and assaults.",OCCUPATIONAL ACCIDENT,HEAD INJURY,disease has finding
103575,treat,0,-1,-1,NA,NA,KIDNEY STONE FORMATION,25,47,CROHN'S DISEASE,65,80,title=Urinary factors of KIDNEY STONE FORMATION in patients with CROHN'S DISEASE.,KIDNEY STONE FORMATION,CROHN'S DISEASE,disease has finding
103643,treat,0,-1,-1,NA,NA,NECROSIS,70,78,WILSON'S DISEASE,20,36,Hemochromatosis and WILSON'S DISEASE can cause liver inflammation and NECROSIS.,NECROSIS,WILSON'S DISEASE,disease has finding
103717,treat,0,-1,-1,NA,NA,DEMENTIA,89,97,ENCEPHALOPATHY,19,33,"On the other hand, ENCEPHALOPATHY or delirium may develop relatively slowly and resemble DEMENTIA.",DEMENTIA,ENCEPHALOPATHY,disease has finding
103777,treat,0,-1,-1,NA,NA,AGGRESSIVE BEHAVIOR,99,118,ACNE,84,88,"Individuals with these genes have been reported to be tall, mentally retarded, have ACNE, and show AGGRESSIVE BEHAVIOR... ",AGGRESSIVE BEHAVIOR,ACNE,disease has finding
103796,treat,0,-1,-1,NA,NA,HEMORRHAGIC RASH,2,18,THROMBOCYTOPENIA,145,161,"A HEMORRHAGIC RASH of characteristically bright red pinpoint spots, known as petechiae can occur later during the illness and is associated with THROMBOCYTOPENIA.",HEMORRHAGIC RASH,THROMBOCYTOPENIA,disease has finding
103811,treat,0,-1,-1,NA,NA,FLUID LOSS,5,15,DENGUE SHOCK SYNDROME,75,96,"This FLUID LOSS and severe bleeding can cause blood pressure to fall, then DENGUE SHOCK SYNDROME sets in, which has a high mortality rate.",FLUID LOSS,DENGUE SHOCK SYNDROME,disease has finding
103818,treat,0,-1,-1,NA,NA,DENGUE INFECTION,0,16,RENAL IMPAIRMENT MENINGO ENCEPHALITIS,93,130,"DENGUE INFECTION can affect many organs and thus may present unusually as liver dysfunction, RENAL IMPAIRMENT MENINGO ENCEPHALITIS or gastroenteritis.",DENGUE,ENCEPHALITIS,disease has finding
103826,treat,0.1924500897,-0.8075499103,-1,NA,NA,CIRCULATORY SHOCK,65,82,BLEEDING,112,120,The mainstay of treatment is timely supportive therapy to tackle CIRCULATORY SHOCK due to hemoconcentration and BLEEDING.,CIRCULATORY SHOCK,BLEEDING,disease has finding
103864,treat,0,-1,-1,NA,NA,DIARRHEA,62,70,URATES,83,89,Broiler chickens with the toxicoinfectious form may also have DIARRHEA with excess URATES.,DIARRHEA,URATE,disease has finding
103877,treat,0.1015346165,-0.8984653835,-1,NA,NA,STROKE,100,106,DISEASE OF THE CENTRAL NERVOUS SYSTEM,44,81,"Spastic disorders associated with injury or DISEASE OF THE CENTRAL NERVOUS SYSTEM including trauma, STROKE, multiple sclerosis, Parkinson's disease, or cerebral palsy.",STROKE,DISEASE OF THE CENTRAL NERVOUS SYSTEM,disease has finding
103904,treat,0,-1,-1,NA,NA,CYCLOTHYMIA,50,61,SCHIZOAFFECTIVE DISORDER,85,109,"Hypomania is a feature of bipolar II disorder and CYCLOTHYMIA, but can also occur in SCHIZOAFFECTIVE DISORDER.",CYCLOTHYMIA,SCHIZOAFFECTIVE DISORDER,disease has finding
103927,treat,0,-1,-1,NA,NA,HYPOMANIA,19,28,BIPOLAR I DISORDER,95,113,"If left untreated, HYPOMANIA can transition into mania and sometimes psychosis, in which case, BIPOLAR I DISORDER is often diagnosed.",HYPOMANIA,BIPOLAR I DISORDER,disease has finding
104051,treat,0,-1,-1,NA,NA,CONVULSION,0,10,ELECTRIC SHOCK,40,54,CONVULSIONs are also consistent with an ELECTRIC SHOCK.,CONVULSION,ELECTRIC SHOCK,disease has finding
104061,treat,0.3535533906,-0.6464466094,-1,NA,NA,TRANSCRIPTION,70,83,FRIEDREICH ATAXIA,36,53,The GAA triplet-repeat expansion in FRIEDREICH ATAXIA interferes with TRANSCRIPTION and may be associated with an unusual DNA structure.,TRANSCRIPTION,FRIEDREICH ATAXIA,disease has finding
104074,treat,0,-1,-1,NA,NA,WATERY SWELLING,35,50,ALLERGIC CONJUNCTIVITIS,0,23,"ALLERGIC CONJUNCTIVITIS shows pale WATERY SWELLING or edema of the conjunctiva and sometimes the whole eyelid, often with a ropy, non-purulent mucoid discharge.",WATERY SWELLING,ALLERGIC CONJUNCTIVITIS,disease has finding
104080,treat,0,-1,-1,NA,NA,SORE THROAT,115,126,VIRAL CONJUNCTIVITIS,0,20,"VIRAL CONJUNCTIVITIS is often associated with an infection of the upper respiratory tract, a common cold, and/or a SORE THROAT.",SORE THROAT,VIRAL CONJUNCTIVITIS,disease has finding
104118,treat,0,-1,-1,NA,NA,DEHYDRATION,141,152,TYPE 2 DIABETES,97,112,"A rarer but equally severe possibility is hyperosmolar nonketotic state, which is more common in TYPE 2 DIABETES and is mainly the result of DEHYDRATION.",DEHYDRATION,TYPE 2 DIABETES,disease has finding
104165,treat,0,-1,-1,NA,NA,ALKALOSIS,76,85,PEPTIC ULCER DISEASE,125,145,"Over the next several decades, the Sippy regimen resulted in renal failure, ALKALOSIS, and hypercalcemia, mostly in men with PEPTIC ULCER DISEASE.",ALKALOSIS,PEPTIC ULCER DISEASE,disease has finding
104172,treat,0.7378647874,0.7378647874,-1,NA,NA,PERSPIRATION,133,145,SLIPPING,157,165,"In gymnastics, rock-climbing, weight-lifting and tug of war, chalk-now usually magnesium carbonate-is applied to the hands to remove PERSPIRATION and reduce SLIPPING.",SLIPPING,PERSPIRATION,disease has finding
104183,treat,0,-1,-1,NA,NA,ASTHMA EXACERBATION,109,128,BORDETELLA PERTUSSIS,68,88,"Respiratory infections such as rhinovirus, Chlamydia pneumoniae and BORDETELLA PERTUSSIS are correlated with ASTHMA EXACERBATIONs.",ASTHMA EXACERBATION,BORDETELLA PERTUSSIS,disease has finding
104186,treat,0.1373605639,-0.8626394361,-1,NA,NA,SWELLING,62,70,EDEMA,52,57,Bronchial inflammation also causes narrowing due to EDEMA and SWELLING caused by an immune response to allergens.,SWELLING,EDEMA,disease has finding
104197,treat,0,-1,-1,NA,NA,FEVER,26,31,ASPIRATION PNEUMONIA,53,73,"However, with aspiration, FEVERs might also indicate ASPIRATION PNEUMONIA.",FEVER,ASPIRATION PNEUMONIA,disease has finding
104222,treat,0,-1,-1,NA,NA,IDIOPATHIC OBSTRUCTIVE LUNG DISEASE,62,105,MARFAN SYNDROME,0,15,MARFAN SYNDROME has also been associated with sleep apnea and IDIOPATHIC OBSTRUCTIVE LUNG DISEASE,OBSTRUCTIVE LUNG DISEASE,MARFAN SYNDROME,disease has finding
104225,treat,0,-1,-1,NA,NA,DYSAUTONOMIA,40,52,MARFAN SYNDROME,0,15,MARFAN SYNDROME is also associated with DYSAUTONOMIA.,DYSAUTONOMIA,MARFAN SYNDROME,disease has finding
104241,treat,0,-1,-1,NA,NA,INCUBATION PERIOD,4,21,TETANUS,25,32,The INCUBATION PERIOD of TETANUS may be up to several months but is usually about 8 days.,INCUBATION PERIOD,TETANUS,disease has finding
104282,treat,0,-1,-1,NA,NA,OBLITERATIVE CARDIOMYOPATHY,49,76,HYPEREOSINOPHILIC SYNDROME,90,116,"A rare form of restrictive cardiomyopathy is the OBLITERATIVE CARDIOMYOPATHY, seen in the HYPEREOSINOPHILIC SYNDROME.",OBLITERATIVE CARDIOMYOPATHY,HYPEREOSINOPHILIC SYNDROME,disease has finding
104300,treat,0,-1,-1,NA,NA,RASH,10,14,EPIDEMIC TYPHUS,25,48,Caption = RASH caused by EPIDEMIC TYPHUS,RASH,EPIDEMIC TYPHUS,disease has finding
104347,treat,0.2294157339,-0.7705842661,-1,NA,NA,HYGIENE,29,36,TYPHUS,129,135,The deteriorating quality of HYGIENE in camps such as Theresienstadt and Bergen-Belsen created conditions where diseases such as TYPHUS flourished.,HYGIENE,TYPHUS,disease has finding
104379,treat,0,-1,-1,NA,NA,ABDOMINAL CRAMPS,77,93,SEVERE ACUTE HEMORRHAGIC DIARRHEA,39,72,E. coli O157:H7 infection often causes SEVERE ACUTE HEMORRHAGIC DIARRHEA and ABDOMINAL CRAMPS.,ABDOMINAL CRAMP,HEMORRHAGIC DIARRHEA,disease has finding
104399,treat,0,-1,-1,NA,NA,HYPERTENSION,22,34,DIABETES MELLITUS,0,17,DIABETES MELLITUS and HYPERTENSION associated with shock wave lithotripsy of renal and proximal ureteral stones at 19 years of followup.,HYPERTENSION,DIABETES MELLITUS,disease has finding
104413,treat,0,-1,-1,NA,NA,WEIGHT LOSS,0,11,DYSPHAGIA,43,52,"WEIGHT LOSS and eating difficulties due to DYSPHAGIA and other muscle discoordination are common, making nutrition management increasingly important as the disease advances.",WEIGHT LOSS,DYSPHAGIA,disease has finding
104415,treat,0,-1,-1,NA,NA,ELECTROPHILIC CHLORINATION,19,45,CHLORINE GAS,63,83,They are formed by ELECTROPHILIC CHLORINATION of biphenyl with CHLORINE GAS,CHLORINATION,CHLORINE GAS,disease has finding
104486,treat,0,-1,-1,NA,NA,HALLUCINATIONS,4,18,FULL CONSCIOUSNESS,42,60,The HALLUCINATIONS occur during states of FULL CONSCIOUSNESS and insight into the hallucinatory nature of the images is preserved.,HALLUCINATION,CONSCIOUSNESS,disease has finding
104494,treat,0,-1,-1,NA,NA,GONADAL DYSFUNCTION,48,67,TURNER SYNDROME,11,26,"Girls with TURNER SYNDROME typically experience GONADAL DYSFUNCTION , which results in amenorrhea and sterility.",GONADAL DYSFUNCTION,TURNER SYNDROME,disease has finding
104508,treat,0.6933752453,0.6933752453,-1,NA,NA,TURNER SYNDROME,139,154,GENETIC COUNSELING,47,65,"Although the recurrence risk is not increased, GENETIC COUNSELING is often recommended for families who have had a pregnancy or child with TURNER SYNDROME.",GENETIC COUNSELING,TURNER SYNDROME,disease has finding
104515,treat,0,-1,-1,NA,NA,ANOMALOUS VENOUS DRAINAGE,80,113,TURNER SYNDROME,11,26,"Strangely, TURNER SYNDROME seems to be associated with unusual forms of partial ANOMALOUS VENOUS DRAINAGE",ANOMALOUS VENOUS DRAINAGE,TURNER SYNDROME,disease has finding
104517,treat,0,-1,-1,NA,NA,PERSISTENT HYPERTENSION,41,64,TURNER SYNDROME,0,15,TURNER SYNDROME is often associated with PERSISTENT HYPERTENSION sometimes in childhood.,HYPERTENSION,TURNER SYNDROME,disease has finding
104528,treat,0,-1,-1,NA,NA,AORTIC DILATATION,103,120,TURNER SYNDROME,75,90,Indeed these same risk factors are found in more than 90% of patients with TURNER SYNDROME who develop AORTIC DILATATION.,AORTIC DILATATION,TURNER SYNDROME,disease has finding
104543,treat,0,-1,-1,NA,NA,OSTEOPOROSIS,85,97,TURNER SYNDROME,61,76,"Due to inadequate production of estrogen, many of those with TURNER SYNDROME develop OSTEOPOROSIS.",OSTEOPOROSIS,TURNER SYNDROME,disease has finding
104544,treat,0,-1,-1,NA,NA,KIDNEY PROBLEM,25,39,HYPERTENSION,64,76,"However, as noted above, KIDNEY PROBLEMs may be associated with HYPERTENSION.",KIDNEY PROBLEM,HYPERTENSION,disease has finding
104587,treat,0,-1,-1,NA,NA,DETERIORATION OF PSYCHOSIS,42,68,PREEXISTING PSYCHIATRIC DISORDERS,86,119,Use of areca nut has been associated with DETERIORATION OF PSYCHOSIS in patients with PREEXISTING PSYCHIATRIC DISORDERS.,DETERIORATION,PSYCHIATRIC DISORDER,disease has finding
104657,treat,0.1195228609,-0.8804771391,-1,NA,NA,JENSEN,0,6,ASPERGER SYNDROME,95,112,"JENSEN, Audra , When Babies Read: A Practical Guide to Helping Young Children with Hyperlexia, ASPERGER SYNDROME and High-Functioning Autism.",JENSEN,ASPERGER SYNDROME,disease has finding
104685,treat,0,-1,-1,NA,NA,BREATHING PROBLEM,148,165,ALLERGIC BRONCHOPULMONARY ASPERGILLOSIS,15,54,"Among these is ALLERGIC BRONCHOPULMONARY ASPERGILLOSIS, in which the body's response to the common fungus Aspergillus fumigatus causes worsening of BREATHING PROBLEMs.",BREATHING PROBLEM,ALLERGIC BRONCHOPULMONARY ASPERGILLOSIS,disease has finding
104711,treat,0,-1,-1,NA,NA,AMENORRHEA,60,70,MALNUTRITION,17,29,"In severe cases, MALNUTRITION disrupts ovulation and causes AMENORRHEA.",AMENORRHEA,MALNUTRITION,disease has finding
104776,treat,0,-1,-1,NA,NA,ABNORMAL PAIN RESPONSES,77,100,CO MORBID FIBROMYALGIA,0,22,"CO MORBID FIBROMYALGIA is common, where only patients with fibromyalgia show ABNORMAL PAIN RESPONSES.",PAIN RESPONSE,FIBROMYALGIA,disease has finding
104784,treat,0,-1,-1,NA,NA,APNEA,13,18,PREMATURE AGING,100,115,"This form of APNEA is often related to a cerebral vascular condition, congestive heart failure, and PREMATURE AGING.",APNEA,PREMATURE AGING,disease has finding
104802,treat,0.3698001308,-0.6301998692,-1,NA,NA,LESION,79,85,ERYTHEMA NODOSUM LEPROSUM,103,128,"On July 16, 1998, the FDA approved the use of thalidomide for the treatment of LESIONs associated with ERYTHEMA NODOSUM LEPROSUM .",LESION,ERYTHEMA NODOSUM LEPROSUM,disease has finding
104818,treat,0,-1,-1,NA,NA,EMOTIONAL OR PSYCHOLOGICAL INJURY,24,57,PSYCHOLOGICAL TRAUMA,0,20,PSYCHOLOGICAL TRAUMA an EMOTIONAL OR PSYCHOLOGICAL INJURY usually resulting from an extremely stressful or life threatening situation.,INJURY,PSYCHOLOGICAL TRAUMA,disease has finding
104829,treat,0.2886751346,-0.7113248654,-1,NA,NA,OPHTHALMOPATHY,94,108,HYPERTHYROIDISM,136,151,"The Graves' disease itself - as defined, for example, by high serum TSHR-Ab concentrations or OPHTHALMOPATHY - often persists after its HYPERTHYROIDISM has been successfully treated.",OPHTHALMOPATHY,HYPERTHYROIDISM,disease has finding
104842,treat,0,-1,-1,NA,NA,HYPERTHYROIDISM,62,77,HYPOTHYROIDISM,99,113,"Also, thyroid autoimmune diseases are sometimes volatile, and HYPERTHYROIDISM can interchange with HYPOTHYROIDISM and euthyroidism.",HYPERTHYROIDISM,HYPOTHYROIDISM,disease has finding
104873,treat,0,-1,-1,NA,NA,OPHTHALMOPATHY,24,38,HYPERTHYROIDISM,92,107,"In approximately 20% of OPHTHALMOPATHY patients, ophthalmopathy appears before the onset of HYPERTHYROIDISM, in about 40% concurrently, and in about 20% in the six months after diagnosis.",OPHTHALMOPATHY,HYPERTHYROIDISM,disease has finding
104974,treat,0.0816496581,-0.9183503419,-1,NA,NA,PNEUMONIA,0,9,PHYSICAL INJURY,128,143,"PNEUMONIA can result from a variety of causes, including infection with bacteria, viruses, fungi, or parasites, and chemical or PHYSICAL INJURY to the lungs.",PNEUMONIA,PHYSICAL INJURY,disease has finding
104981,treat,0,-1,-1,NA,NA,CHRONIC PNEUMONIAS,23,41,AIRWAY OBSTRUCTION,142,168,"This is useful because CHRONIC PNEUMONIAS tend to be either non infectious, or mycobacterial, fungal, or mixed bacterial infections caused by AIRWAY OBSTRUCTION",PNEUMONIA,AIRWAY OBSTRUCTION,disease has finding
104987,treat,0,-1,-1,NA,NA,PARASITE,68,76,EOSINOPHILIC PNEUMONIA,0,22,EOSINOPHILIC PNEUMONIA often occurs in response to infection with a PARASITE or after exposure to certain types of environmental factors.,PARASITE,EOSINOPHILIC PNEUMONIA,disease has finding
104999,treat,0,-1,-1,NA,NA,COUGH,46,51,INFECTIOUS PNEUMONIA,12,32,"People with INFECTIOUS PNEUMONIA often have a COUGH producing greenish or yellow sputum, or phlegm and a high fever that may be accompanied by shaking chills.",COUGH,PNEUMONIA,disease has finding
105044,treat,0,-1,-1,NA,NA,CRYPTOCOCCUS NEOFORMANS,78,101,FUNGAL PNEUMONIA,0,16,"FUNGAL PNEUMONIA is most often caused by Histoplasma capsulatum, blastomyces, CRYPTOCOCCUS NEOFORMANS, Pneumocystis jiroveci, and Coccidioides immitis.",CRYPTOCOCCUS NEOFORMANS,FUNGAL PNEUMONIA,disease has finding
105067,treat,0,-1,-1,NA,NA,SEPTIC SHOCK,11,23,PNEUMONIA,55,64,Sepsis and SEPTIC SHOCK are potential complications of PNEUMONIA.,SEPTIC SHOCK,PNEUMONIA,disease has finding
105111,treat,0,-1,-1,NA,NA,DEPRESSIVE EPISODE,2,20,BIPOLAR I DISORDER,58,76,"A DEPRESSIVE EPISODE is not required for the diagnosis of BIPOLAR I DISORDER, but depressive episodes are often part of the course of the illness.",DEPRESSIVE EPISODE,BIPOLAR I DISORDER,disease has finding
105199,treat,0,-1,-1,NA,NA,FAINTING,49,65,HYPOVOLAEMIC SHOCK,15,33,Neurogenic and HYPOVOLAEMIC SHOCK can also cause FAINTING,FAINTING,HYPOVOLAEMIC SHOCK,disease has finding
105272,treat,0,-1,-1,NA,NA,ADHESION,79,87,ENDOMETRIOSIS,0,13,ENDOMETRIOSIS may trigger inflammatory responses leading to scar formation and ADHESIONs.,ADHESION,ENDOMETRIOSIS,disease has finding
