_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expertdecision,relation,sent_id,relation,sentence,term1,term2
494240878,7/2/2014 20:03:27,,1313314118,7/2/2014 20:03:13,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[ASSOCIATED_WITH],[ASSOCIATED_WITH],SEPSIS and the SEPSIS SYNDROME,N/A,101,86,116,92,-1,RO-cause_of,900265,,"The incidence and mortality, pathogenesis, clinical manifestations, and management of SEPSIS and the SEPSIS SYNDROME are reviewed, and the use of antiendotoxin monoclonal antibodies to treat patients with sepsis is discussed",SEPSIS SYNDROME,SEPSIS
494240879,6/27/2014 14:51:02,,1306136665,6/27/2014 14:50:31,zoombucks,1,5919735,USA,PA,Doylestown,173.49.91.231,[NONE],[NONE],N/A,2 diseases,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,6/27/2014 15:25:16,,1306170162,6/27/2014 15:24:19,tremorgames,1,24449707,CAN,QC,Laval,96.21.249.72,[IS_A],[IS_A],ATOPIC DERMATITIS covering aspects of ATOPY and atopic dermatitis,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,6/28/2014 17:15:50,,1307113806,6/28/2014 17:15:12,clixsense,1,6338026,USA,IL,Round Lake,24.12.122.13,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,n/,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,6/29/2014 00:00:01,,1307819890,6/28/2014 23:57:49,prodege,1,21891314,AUS,7,Mornington,203.214.41.115,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],participated in a standardized interview covering aspects,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,6/29/2014 15:58:50,,1309057291,6/29/2014 15:58:00,neodev,1,14861092,GBR,A7,Birmingham,90.194.128.8,[NONE],[NONE],N/A,Different things,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,6/30/2014 05:30:38,,1310122123,6/30/2014 05:29:21,prodege,1,17334212,CAN,NB,Fredericton,142.162.40.77,[OTHER],[OTHER],in aspects of ATOPY and atopic dermatitis,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/1/2014 08:31:20,,1311387610,7/1/2014 08:30:34,prodege,1,15439740,AUS,2,Jannali,27.96.208.89,[ASSOCIATED_WITH],[ASSOCIATED_WITH],covering aspects,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/1/2014 18:47:21,,1311865859,7/1/2014 18:45:44,superrewards,1,23360280,CAN,BC,Burnaby,96.49.236.137,[IS_A],[IS_A],aspects of,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/1/2014 20:44:53,,1312034429,7/1/2014 20:43:34,prodege,1,9378607,GBR,U8,Edinburgh,94.1.221.80,[ASSOCIATED_WITH],[ASSOCIATED_WITH],diagnosed with,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 15:59:54,,1313037506,7/2/2014 15:59:15,instagc,1,21838928,GBR,,,31.51.188.207,[IS_A],[IS_A],ATOPIC DERMATITIS aspects of ATOPY and atopic dermatitis,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 17:21:57,,1313096807,7/2/2014 17:21:22,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[PART_OF],[PART_OF],ATOPY and atopic,N/A,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 17:37:40,,1313111176,7/2/2014 17:37:18,prodege,1,18960400,GBR,H9,London,109.154.7.94,[MANIFESTATION],[MANIFESTATION],siblings,dsdsdssd,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 18:00:11,,1313135655,7/2/2014 17:59:30,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],ATOPIC DERMATITIS ATOPY,n/a,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 19:02:27,,1313193891,7/2/2014 19:01:26,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[MANIFESTATION],[MANIFESTATION],ATOPIC DERMATITIS covering aspects ATOPY,manifestation,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240879,7/2/2014 19:20:39,,1313210628,7/2/2014 19:20:19,prizezombie,1,19082757,USA,AL,Birmingham,138.26.152.5,[PART_OF],[PART_OF],with aspects of,NA,33,116,50,121,-1,RO-cause_of,900192,,All siblings were diagnosed with ATOPIC DERMATITIS and participated in a standardized interview covering aspects of ATOPY and atopic dermatitis,ATOPIC DERMATITIS,ATOPY
494240880,6/27/2014 15:02:26,,1306146685,6/27/2014 15:01:38,onestopgpt,1,21275875,CAN,ON,Hamilton,216.209.129.188,[CAUSES],[CAUSES],"cause of SUDDEN INFANT DEATH is SIDS,",N/A,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,6/27/2014 18:45:17,,1306311212,6/27/2014 18:43:54,prizerebel,1,16316481,CAN,ON,Toronto,99.244.116.246,[CAUSES],[CAUSES],most common cause,N/A,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,6/27/2014 22:12:11,,1306431114,6/27/2014 22:11:40,bitcoinget,1,27914370,USA,CA,San Francisco,99.110.208.150,[CAUSES],[CAUSES],cause,None,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,6/28/2014 00:23:51,,1306662535,6/28/2014 00:22:36,prodege,1,15287417,CAN,ON,Maple,99.248.137.57,[CAUSES],[CAUSES],"The most common cause of SUDDEN INFANT DEATH is SIDS,",N/A,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,6/29/2014 01:42:56,,1307981437,6/29/2014 01:42:45,coinworker,1,26727958,USA,OH,Cleveland,75.187.153.207,[CAUSES],[CAUSES],death,j,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,6/30/2014 09:18:37,,1310271813,6/30/2014 09:18:23,piyoogle,1,26715273,USA,AZ,Phoenix,23.105.14.54,[NONE],[NONE],ff,fggh,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/1/2014 01:48:26,,1311139875,7/1/2014 01:47:25,prodege,1,25746330,USA,AR,Maumelle,99.25.246.56,[IS_A],[IS_A],is,They are the same thing,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/1/2014 12:56:52,,1311529455,7/1/2014 12:56:20,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[CAUSES],[CAUSES],cause,N/A,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/1/2014 15:41:22,,1311608266,7/1/2014 15:40:47,neodev,1,18339121,USA,SC,Sumter,173.93.188.194,[PART_OF] [ASSOCIATED_WITH],"[ASSOCIATED_WITH]
[PART_OF]","SUDDEN INFANT DEATH is SIDS,",na,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/1/2014 17:39:14,,1311731942,7/1/2014 17:38:13,superrewards,1,22635407,USA,MA,Pepperell,68.184.17.183,[NONE],[NONE],n/a,abbreviation,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/2/2014 02:40:51,,1312392637,7/2/2014 02:40:06,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,[CAUSES],[CAUSES],"SUDDEN INFANT DEATH SIDS,",n/a,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/2/2014 17:36:22,,1313109821,7/2/2014 17:36:02,prodege,1,18960400,GBR,H9,London,109.154.7.94,[CAUSES],[CAUSES],death,cxcxcxcxcxcxcxxc,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/2/2014 17:52:06,,1313126894,7/2/2014 17:51:34,tremorgames,1,17552229,GBR,H9,London,109.154.7.94,[SYMPTOM],[SYMPTOM],SUDDEN,dsdsdsdsd,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/2/2014 18:00:27,,1313135906,7/2/2014 17:59:59,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[CAUSES],[CAUSES],cause,n/a,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240880,7/2/2014 18:02:44,,1313138434,7/2/2014 18:02:23,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"SUDDEN INFANT DEATH SIDS,",n/a,48,25,52,44,-1,RO-cause_of,900201,,"The most common cause of SUDDEN INFANT DEATH is SIDS, defined as 'the sudden and unexpected death of an infant under 1 year of age, with onset of lethal episode apparently occurring during sleep, that remains unexplained after a thorough investigation including performance of a complete autopsy review of the circumstances of death and clinical history",SIDS,SUDDEN INFANT DEATH
494240881,6/27/2014 17:36:32,,1306265024,6/27/2014 17:35:28,bitcoinget,1,23510223,GBR,H9,London,86.143.16.29,[NONE],[NONE],N/A,two things in a list that are potentially related to a 3rd thing (abdominal amniocentesis) but not to each other,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,6/27/2014 19:41:49,,1306367150,6/27/2014 19:41:10,prodege,1,8446489,GBR,G5,Tunbridge Wells,2.101.167.235,[ASSOCIATED_WITH],[ASSOCIATED_WITH],COMPLICATED PREGNANCIES TOXAEMIA,N/A,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,6/27/2014 20:06:23,,1306379101,6/27/2014 20:05:48,prizezombie,1,19082757,USA,AL,Birmingham,138.26.153.43,[CAUSES],[CAUSES],COMPLICATED,NA,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,6/29/2014 15:59:55,,1309057753,6/29/2014 15:58:52,neodev,1,14861092,GBR,A7,Birmingham,90.194.128.8,[OTHER],[OTHER],or,N/A,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,6/30/2014 15:02:47,,1310533768,6/30/2014 15:00:41,clixsense,1,25419319,GBR,,,90.213.95.128,[SIDE_EFFECT] [CAUSES],"[CAUSES]
[SIDE_EFFECT]",with,none,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/1/2014 22:35:50,,1312148812,7/1/2014 22:35:00,neodev,1,27608448,USA,SC,Graniteville,24.145.86.46,[NONE],[NONE],N/A,"The ""or"" made me think that the two conditions are not necessarily associated with or related to each other.",90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/1/2014 23:43:43,,1312219075,7/1/2014 23:42:50,eup_slw,1,18329415,USA,PA,Folcroft,64.121.230.236,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"(isoimmunization, diabetes mellitus or",n/a,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 02:41:49,,1312393766,7/2/2014 02:40:55,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,[ASSOCIATED_WITH],[ASSOCIATED_WITH],COMPLICATED PREGNANCIES TOXAEMIA,n/a,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 04:14:40,,1312480315,7/2/2014 04:13:35,rewardsspot,1,24482174,GBR,H9,London,46.23.68.180,[ASSOCIATED_WITH],[ASSOCIATED_WITH],COMPLICATED PREGNANCIES TOXAEMIA,n/a,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 16:37:19,,1313062500,7/2/2014 16:36:33,piyoogle,1,27058262,USA,AZ,Phoenix,23.105.7.135,[PREVENTS] [ASSOCIATED_WITH] [NONE],"[PREVENTS]
[ASSOCIATED_WITH]
[NONE]",3.21.123.123.123.123,3.21.123.123.123.123,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 17:21:21,,1313096343,7/2/2014 17:20:41,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[SYMPTOM],[SYMPTOM],"with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",N/A,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 17:47:51,,1313122334,7/2/2014 17:47:15,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],COMPLICATED PREGNANCIES or TOXAEMIA,n/a,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
494240881,7/2/2014 17:52:21,,1313127210,7/2/2014 17:51:39,prodege,1,18960400,GBR,H9,London,109.154.7.94,[LOCATION],[LOCATION],obtained,sddsdsds,90,153,113,161,-1,RO-disease_has_finding,901736,,"171 samples of amniotic fluid were obtained by abdominal amniocentesis from 67 women with COMPLICATED PREGNANCIES (isoimmunization, diabetes mellitus or TOXAEMIA",COMPLICATED PREGNANCIES,TOXAEMIA
